UserId;StoryId;Questionnaire;QuestionNumber;Question;Answer,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire22;33;I am satisfied with my performance at reading this story;5,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;6,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire22;36;Please leave any other comments or suggestions below:;,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;1;Which of the following devices do you own? Select all that apply;Laptop,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
52;2;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;1;I think that recreational reading is boring;2,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;2;I think recreational reading is enjoyable;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;3;I am skilled at reading;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;4;I like recreational reading;6,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;5;I put a lot of effort into recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;6;After reading for a while, I feel skilled;3,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;7;I read recreationally for the fun of it;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;8;I think I am good at reading;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;3,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;10;I am satisfied with how well I can read;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;11;I put energy into recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;12;If I could choose what to do right now, I would read recreationally;3,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;13;I try hard when I read recreationally;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;14;I would describe recreational reading as interesting;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;15;I try hard to read well;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;16;It is important to me to do well at reading;6,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;17;Overall, I enjoy recreational reading;3,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;18;Reading is an activity that I can do well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;19;Recreational reading is fun to do;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire11;20;I think I read well, in comparison to others;3,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;21;Age;21,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;22;Gender;Male,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;24;What is the highest level of education you have attained?;Undergraduate,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;25;How often do you read for pleasure?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;26;How often do you read as part of work or study?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Humour,Horror,History,Historical fiction,Graphic novels,Fantasy,Crime, thrillers and mystery,Classic novels,Biographies / autobiographies,Modern fiction,Poetry,Politics / current affairs,Religion and spirituality,Romance,Science,Science fiction,Special interests / hobbies,Travel,Self-help,,,,
53;8;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;7-15 books,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire12;29;What is your primary reason for reading?;Personal development,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;1;Did you enjoy reading the story?;Somewhat,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;2;Did you find the story interesting?;Somewhat,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;4;What was your primary reason for reading the short story?;Enjoyment,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;5;How far did you read in the story?;100% - The entire story,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;6;Please estimate how much time you spent reading the story.;40,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire21;7;Please write a short summary of the story:;i cant recall everything but i have read but it is about a group of russian men in their adventures. They were calling some german guy and talking about disturbing peace in the christian community,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;8;While I was reading the story, I was thinking about how much I enjoyed it;6,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;9;Reading this story was an activity that I couldn’t do very well;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;10;I read the story because I had to;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;11;Reading the story was a boring activity;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;12;I was anxious while reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;13;It was important to me to do well at reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;14;I would describe reading this story as very interesting;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;15;I was pretty skilled at reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;16;I felt like it was not my own choice to read the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;17;I didn’t put much energy into reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;18;I thought that reading this story was quite enjoyable;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;19;I think I read the story pretty well, compared to others;5,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;20;I read the story because I had no choice;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;21;I read the story because I wanted to;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;22;Reading the story was fun to do;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;23;I think I am pretty good at reading stories;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;24;I put a lot of effort into reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;25;I felt pressured while reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;26;Reading the story did not hold my attention at all;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;27;I felt like I had to read the story;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;28;I enjoyed reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;29;I didn’t try very hard to read the story well;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;30;I didn’t really have a choice about reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;31;I tried very hard to read the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;32;I believe I had some choice about reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;33;I am satisfied with my performance at reading this story;5,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;5,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;none, it was a good experience,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire22;36;Please leave any other comments or suggestions below:;easier and simpler questionaires,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;1;Which of the following devices do you own? Select all that apply;Laptop,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
53;8;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;1;I think that recreational reading is boring;2,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;2;I think recreational reading is enjoyable;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;3;I am skilled at reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;4;I like recreational reading;6,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;5;I put a lot of effort into recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;6;After reading for a while, I feel skilled;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;7;I read recreationally for the fun of it;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;8;I think I am good at reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;3,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;10;I am satisfied with how well I can read;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;11;I put energy into recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;12;If I could choose what to do right now, I would read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;13;I try hard when I read recreationally;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;14;I would describe recreational reading as interesting;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;15;I try hard to read well;6,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;16;It is important to me to do well at reading;6,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;17;Overall, I enjoy recreational reading;5,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;18;Reading is an activity that I can do well;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;19;Recreational reading is fun to do;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire11;20;I think I read well, in comparison to others;5,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;21;Age;22,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;22;Gender;Female,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;24;What is the highest level of education you have attained?;Undergraduate,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;25;How often do you read for pleasure?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;26;How often do you read as part of work or study?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Classic novels,Politics / current affairs,Romance,Science,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;3-6 books,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire12;29;What is your primary reason for reading?;Personal development,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;1;Did you enjoy reading the story?;Not at all,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;2;Did you find the story interesting?;Not at all,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;4;What was your primary reason for reading the short story?;Getting the payment for completing the study,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;5;How far did you read in the story?;50% - Half of the story,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;6;Please estimate how much time you spent reading the story.;100,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire21;7;Please write a short summary of the story:;Weird utopia run by aliens ,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;8;While I was reading the story, I was thinking about how much I enjoyed it;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;9;Reading this story was an activity that I couldn’t do very well;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;10;I read the story because I had to;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;11;Reading the story was a boring activity;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;12;I was anxious while reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;13;It was important to me to do well at reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;14;I would describe reading this story as very interesting;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;15;I was pretty skilled at reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;16;I felt like it was not my own choice to read the story;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;17;I didn’t put much energy into reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;18;I thought that reading this story was quite enjoyable;2,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;19;I think I read the story pretty well, compared to others;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;20;I read the story because I had no choice;6,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;21;I read the story because I wanted to;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;22;Reading the story was fun to do;2,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;23;I think I am pretty good at reading stories;2,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;24;I put a lot of effort into reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;25;I felt pressured while reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;26;Reading the story did not hold my attention at all;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;27;I felt like I had to read the story;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;28;I enjoyed reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;29;I didn’t try very hard to read the story well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;30;I didn’t really have a choice about reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;31;I tried very hard to read the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;32;I believe I had some choice about reading the story;6,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;33;I am satisfied with my performance at reading this story;2,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;3,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire22;36;Please leave any other comments or suggestions below:;,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;1;Which of the following devices do you own? Select all that apply;Smartphone,Dedicated e-reader with an e-ink screen,Laptop,Tablet computer (such as iPad),,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
55;2;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;1;I think that recreational reading is boring;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;2;I think recreational reading is enjoyable;6,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;3;I am skilled at reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;4;I like recreational reading;6,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;5;I put a lot of effort into recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;6;After reading for a while, I feel skilled;3,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;7;I read recreationally for the fun of it;5,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;8;I think I am good at reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;10;I am satisfied with how well I can read;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;11;I put energy into recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;12;If I could choose what to do right now, I would read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;13;I try hard when I read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;14;I would describe recreational reading as interesting;6,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;15;I try hard to read well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;16;It is important to me to do well at reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;17;Overall, I enjoy recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;18;Reading is an activity that I can do well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;19;Recreational reading is fun to do;5,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire11;20;I think I read well, in comparison to others;3,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;21;Age;23,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;22;Gender;Female,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;24;What is the highest level of education you have attained?;Undergraduate,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;25;How often do you read for pleasure?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;26;How often do you read as part of work or study?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Classic novels,Modern fiction,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;7-15 books,,,,,,,,,,,,,,,,,,,,,,,
57;6;questionnaire12;29;What is your primary reason for reading?;To improve health and well being,,,,,,,,,,,,,,,,,,,,,,,
